MYC,BCL2,BCL6
6.743648961,69.6073903,11.20092379
29.82921084,88.47173145,66.87279152
25.8699113,85.05799409,67.54605413
20.21191523,81.06757297,65.13394642
20.21082506,77.78228259,70.0790594
18.387471,78.61562258,68.94818252
24.742901,73.50729087,64.63545664
23.48033373,93.66805721,68.71275328
23.11365807,94.79465138,68.08341293
16.43246818,89.7338403,71.00347165
11.80191578,77.28176396,83.77010663
33.11217085,41.30209413,59.25772341
38.87931034,35,60.60344828
40.03192621,40.35118836,67.8609436
32.35371294,46.10338494,75.64943584
27.96684119,34.5113438,70.63699825
27.33688107,31.38593244,66.02267469
22.42703533,38.86328725,73.42549923
33.8658147,24.40894569,40.19169329
27.29766804,15.59213535,38.70598994
30.17908468,34.71147468,42.91399514
12.82339708,35.77052868,44.71316085
13.85390428,34.052267,48.83501259
17.68388106,23.16118936,43.50547731
0,18.23022312,47.79411765
41.1901245,14.34901878,50.70690019
31.33628549,15.73326387,42.27663454
44.42940039,7.659574468,46.59574468
37.47021876,1.039636127,48.40805718
42.1754386,4.350877193,65.94152047
37.41113018,1.936749203,63.27531258
29.74971559,0.682593857,64.96018203
48.46377545,0.075862941,65.52029334
33.63592929,8.600095557,26.08695652
36.46888567,0.054269175,28.54558611
44.4668008,10.4993598,20.06584964
22.52029165,5.406520842,14.34860366
32.71484375,0.1953125,6.4453125
57.35910573,5.42617606,41.31346064
57.96330763,0,47.43419303
49.98994975,1.386934673,25.5678392
51.9804997,1.543774121,32.68332318
59.13634546,0,21.31147541
57.79306862,80.8787324,69.1307367
53.51796407,95.88323353,60.25449102
70.56793872,79.94617349,46.97398385
57.96387521,64.49412656,67.95503347
50.77903683,54.16430595,74.70254958
40.34704666,69.72535049,59.10710182
74.79147359,50.08341057,62.557924
41.90171203,90.43601429,73.34031285
38.03900896,91.72377438,71.68160253
27.91819089,80.77818424,87.27968074
37.01749095,81.90591074,60.40410133
25.19974863,78.92090852,59.98743155
26.28412772,84.33595558,65.23600185
24.94304111,85.55720654,68.52897474
13.2017966,86.92653192,59.71286493
8.302644794,89.18647472,62.45396719
10.71245515,93.92106612,50.12813942
25.25346438,75.3353699,36.11812104
22.04989885,73.83681726,42.09372893
17.79092072,75.64737852,35.93350384
10.17699115,77.77496839,42.17446271
8.784542799,70.18647495,52.77465738
21.74131857,71.16255662,32.62455964
17.90486371,61.57135222,30.25120257
16.03529299,53.87935168,37.81528724
28.57676504,57.06636782,25.8498319
30.2209414,62.51681076,15.73487032
41.46901301,47.28385616,8.18668707
55.48064919,74.37369954,18.89305035
20.6654536,41.22693008,60.95658955
13.37253414,30.14036419,58.63050076
15.08277131,26.33353771,41.04843654
5.217391304,24.39130435,28.91304348
32.98252208,5.600451043,50.25371171
28.64170105,1.60266582,49.47635671
19.42465385,6.197069499,50.24868934
46.83227594,11.29479046,75.27477437
69.07097519,4.039238315,54.29890364
19.07568238,1.426799007,24.11600496
1.282051282,7.377842284,0.45960329
73.79443858,94.49137628,1.812741992
73.76818395,79.77475364,2.299389958
62.29669788,78.80729423,1.774273041
75.62489226,94.9491467,19.85864506
66.52837703,88.96448722,18.0882841
81.8329718,89.06362979,27.38611714
58.3543241,80.39462636,4.827875735
54.01069519,77.54010695,3.500243072
95.52281918,86.42403235,42.57654535
84.92804356,89.22598211,37.10618436
55.52360775,88.19612591,14.02845036
59.83909546,84.62709285,18.67797347
86.6338069,86.3728617,43.66483039
71.75572519,57.98207766,0.365084633
48.12547819,80.67329763,3.412394797
60.62587576,68.93974778,15.83372256
44.08420406,85.78672403,6.223110018
49.57438934,83.66025167,14.66506292
63.71841155,85.9566787,39.63898917
62.85117692,84.28246014,34.43432043
83.13394323,88.2946282,50.17593244
49.60409874,85.98043782,17.41965533
68.74340021,70.51214361,32.28616684
65,88.85826772,45.62992126
68.8085676,86.81392236,46.25167336
75.70552147,89.20245399,47.42331288
50.5,76.875,19.375
77.96639529,82.07171315,52.83214966
43.4478742,89.05066977,19.21956902
46.44280023,79.83304876,17.68165434
70.00211104,84.96938991,41.29195693
48.14670308,81.07686305,27.97502926
38.39984351,85.26995305,21.88967136
32.08159481,83.31015299,3.662494205
46.64519592,76.38217928,29.84433709
47.74816176,83.06525735,42.16452206
83.22884013,84.76489028,55.26645768
40.61170213,85.74468085,26.75531915
36.71165644,95.60736196,36.66257669
39.72565896,42.11941904,3.335126412
67.61817767,93.05777575,63.11943366
63.4635149,91.10996917,53.13463515
53.5161744,77.00421941,37.66994843
55.35814057,79.80779975,45.97161694
71.18590752,91.08210129,66.57754011
60.84698362,80.18377946,48.34198961
40.34976153,66.35930048,28.90302067
57.82211845,84.75907451,52.91870091
63.77747042,76.5790687,59.82787767
44.90660025,78.50560399,44.93150685
28.54654057,81.28422101,21.2792434
29.54245491,68.69775627,2.375714914
85.5696979,83.20809692,71.4614323
33.64335539,76.17599714,40.6546235
38.43782117,64.28571429,24.46043165
37.80052368,63.00880743,22.06617472
39.6978852,55.55891239,24.65256798
33.63621067,65.94312637,24.09557463
26.10966057,93.29852045,24.71714534
44.62392731,89.0459364,49.57092378
58.28025478,64.69517743,51.45586897
90.59967585,85.41329011,70.4376013
37.18829766,85.68623601,31.00333791
47.99040192,38.69226155,12.5774845
46.41651777,81.63589438,48.36212031
64.45725264,79.63496638,66.90682037
20.31486527,87.10263397,12.56433545
35.91282375,83.25963361,39.41882502
60.40940767,76.43728223,44.16376307
70.0714064,72.39987581,54.17572183
72.42281528,81.65881737,68.31501832
49.8340249,34.60580913,31.49377593
65.84699454,62.40437158,42.78688525
55.06621497,49.02987373,38.86664613
39.30560105,87.70062234,43.08876515
34.79415671,77.46790615,45.55112882
37.86539769,63.29027872,29.43575799
37.76526635,90.34213945,58.38025119
22.680043,74.70440702,25.7972053
29.35779817,78.89908257,38.17764804
63.41983647,76.32420903,67.68574476
22.83495146,59.197411,5.32038835
33.22692205,85.76749135,55.25405693
27.99213566,53.40378471,5.529614156
25.07592191,80.56399132,28.31525669
45.70243035,67.04208654,52.81564908
41.97778182,83.31815698,59.02385722
46.29800307,60.67588326,48.38709677
55.47325103,77.65432099,61.11111111
83.40062808,84.27545985,74.38313145
39.45868946,68.37606838,44.3019943
17.74530271,56.83716075,8.611691023
43.86588773,48.26009652,51.53670307
38.28367104,70.13110846,57.25864124
46.99918234,83.64677024,67.83319706
26.33393829,79.05626134,40.61705989
47.30192156,80.81073967,60.01579363
52.91905151,80.75224857,71.25102208
35.48387097,41.46110057,28.55787476
27.15740919,63.50182587,39.9577167
27.17490425,60.97027175,30.36658763
45.07227332,83.46911958,61.760841
23.9363988,85.68972927,59.41125913
20.19498607,60.909935,28.87650882
17.22471522,78.52951329,37.00379703
95.95593783,83.77848197,82.28459333
26.59132458,92.98653814,52.03589829
22.84957627,84.30084746,64.03601695
33.41813136,55.66604995,35.89269195
30.78829945,66.71624525,44.4885143
45.58697515,85.08997429,63.2176521
31.75597309,58.33913245,51.77453027
21.29246065,70.47776857,35.98453466
63.37108014,81.09756098,69.68641115
13.17960652,75.3331923,6.621535858
25.26690391,91.78529063,49.6737841
82.51793868,88.58447489,79.64774951
58.65490628,48.07056229,66.00514517
35.05995204,57.55395683,62.06235012
85.18032787,51.73770492,67.40983607
46.65726375,84.85190409,75.00705219
24.41164739,62.86398085,42.48105305
48.1612985,32.31042354,29.01344154
37.46047806,75.98330593,66.47274567
53.97132894,82.87485471,75.70709028
51.19739595,33.96884445,56.01023018
38.71061,75.42642382,61.5495808
37.22860792,59.66368668,42.99702001
31.86427457,38.29953198,35.72542902
26.60550459,31.71690695,12.7129751
42.2037037,85.98148148,70.62962963
16.28738622,52.92587776,17.1976593
16.77241379,68.93793103,13.48965517
19.49915588,49.04333146,11.05796286
17.72043011,86.43010753,59.65591398
28.54420732,58.57469512,68.63567073
77.2294887,80.7372176,79.10225922
37.97064454,88.92788768,65.89023612
15.13225949,79.62169351,66.44007684
38.5935397,40.61238223,47.91386272
30.57373893,76.20331151,62.88024644
43.00168634,70.75403517,57.16694772
14.7249942,75.09863077,44.83638895
33.97451911,82.98775918,58.40619535
36.32095604,49.46649595,39.77806231
68.7377882,78.29230168,71.86400938
37.33588621,67.64223195,69.25601751
35.36463536,90.18981019,73.80619381
66.96450133,21.17845931,42.96063753
64.73300038,77.73722628,71.35996927
13.97089397,71.39293139,20.12474012
48.56738592,74.38981252,73.71772197
62.5476897,80.13988978,59.4319627
61.21683968,29.41176471,49.19261822
39.55673759,66.54255319,70.03546099
57.88363509,85.76199684,74.05519423
58.94251953,79.21089525,73.34267975
42.1386604,74.71210341,66.32197415
30.1359372,78.7095539,71.28087306
16.1575017,82.62050238,74.09368635
18.04173981,76.92607763,33.23581042
57.50037021,51.63630979,73.27113875
29.02979374,60.00763942,47.78456837
19.27577288,71.70833847,44.08178347
13.35472228,59.21395629,65.18949268
21.44549763,68.95734597,56.57582938
67.66202168,84.18491484,76.00088476
25.3554977,59.44322051,50.21029441
9.32735426,76.77130045,19.05829596
13.48637016,81.77905308,31.99426112
16.76698194,70.43852107,68.51246776
40.76697606,89.47239863,78.48070347
18.48626926,78.26523778,50
21.54767687,83.71377691,72.67281852
23.89972145,84.49860724,70.4735376
19.49411252,81.07283035,68.6873092
47.0521542,49.09297052,68.10279667
16.36904762,73.03571429,41.63690476
15.42025149,53.70615486,35.47319656
21.08874657,76.28087832,64.70722781
58.3414161,89.91270611,76.20433236
14.68396357,45.18354954,16.22964394
16.93313953,80.4505814,64.71656977
49.96735014,79.1432676,71.38566018
31.98757764,82.89855072,73.3126294
7.297564483,68.57194212,32.81207873
8.370288248,81.01441242,50.6097561
21.74033917,53.54462052,52.32137893
33.90063135,82.84381005,69.36590722
59.30998613,87.03190014,82.87101248
25.93818985,25.82781457,40.50772627
60.46291026,76.81654335,73.80003794
39.04416471,68.14593557,70.87689354
7.109322602,82.46143528,42.58886653
38.75083949,78.50906649,68.60308932
76.01284585,81.81818182,87.96936759
30.25755049,73.20733741,72.85528998
42.56696429,14.17410714,73.88392857
39.26414058,56.50741351,75.78253707
14.01218451,44.03829417,58.9208007
50.53254438,46.62721893,59.28994083
16.68372569,36.16513135,70.94848175
33.03191489,26.30319149,61.62234043
6.787721574,82.53350627,29.9178556
13.06532663,43.81909548,26.23115578
39.27272727,8.519480519,1.454545455
76.0375391,21.10531804,65.35974974
25.98491199,55.53227158,53.05951383
7.775660872,74.45820433,58.90688259
24.42013129,86.38949672,82.23194748
15.9057795,40.3108305,34.70131132
40.88092076,65.89198761,74.63479416
31.55952888,73.36455229,71.81779481
49.15974146,61.88365651,69.36288089
7.573932825,65.81025023,42.24541683
6.478873239,65.29577465,14.81690141
6.634563938,71.36169074,43.09791332
11.30012151,34.42689348,30.66018631
66.16961789,83.31780056,86.95246971
14.81700118,81.73947265,66.3321527
46.875,53.60991379,68.2112069
79.69391564,27.71556551,80.68309071
22.05303895,64.23042761,68.392336
26.5625,83.86752137,82.43856838
33.66681166,29.1431057,59.2431492
24.09497859,76.0477488,71.31179447
33.30641906,80.07670569,75.87807832
12.42098609,83.69152971,78.49241466
28.19570967,33.29415222,63.98765795
53.16901408,21.12676056,62.28482003
11.51960784,86.56045752,41.62581699
44.72674976,40.02876318,72.02780441
54.3601359,9.022272556,81.27595319
14.0022892,75.77260588,60.05341473
58.6495369,86.31610397,91.09650433
83.28033916,14.30842607,74.66878643
34.27146993,61.32196848,75.63525249
57.49967478,86.00234162,88.5781189
7.209640557,72.67816331,62.47662581
33.22216521,54.84864033,74.24320164
12.87734047,24.83760031,70.61520825
17.45785271,85.7364685,65.90505768
36.14557486,9.553349876,71.71215881
39.67584369,8.059502664,48.22380107
38.76146789,38.53211009,68.46330275
6.868852459,48,44.80327869
23.18895404,44.24059013,72.17703802
70.44121398,5.96786534,38.20453966
45.96548507,37.45335821,85.9608209
49.59288014,17.78072335,79.07593259
66.58798846,5.192761605,69.91869919
43.39025933,5.376344086,53.88994307
15.4158215,24.6653144,60.28397566
15.45821816,28.85392303,75.33489262
36.91275168,20.35794183,82.71812081
63.77587438,11.63454675,72.1627409
75.28015821,63.08503626,84.0474621
88.6149854,31.85209212,80.53843659
23.86814932,50.23828435,64.33677522
59.96640538,4.28331467,70.9406495
53.15142198,6.456571868,72.09838586
63.10344828,3.201970443,41.18226601
82.47904892,2.358214773,90.89846034
12.93491609,6.467458043,24.43716742
20.8246811,8.128151884,75.85286265
34.43223443,6.086221471,50.5776275
2.118644068,31.39830508,76.67372881
10.5323741,9.697841727,79.74100719
48.66873065,0.309597523,30.03095975
52.45080501,1.967799642,68.2647585
20.82650049,0.951131519,6.297146605
45.18813941,1.942084273,51.58661349
23.12056738,0,49.64539007
58.6058264,0.014863258,10.06242568
63.40307935,88.78799842,15.19936834
69.65224767,90.19508058,23.52841391
58.09150327,72,36.05228758
49.2219917,45.12448133,9.699170124
45.59487952,67.01807229,33.77259036
31.94980695,66.21621622,21.81467181
27.49269921,75.21902378,14.76846058
24.04059626,69.6162385,9.863621947
39.30678466,74.85250737,31.71091445
41.20111732,63.82681564,35.75418994
30.43318649,49.52276065,22.70558003
23.11998053,54.51448041,30.34801655
35.06876228,58.05500982,38.94891945
46.52383953,47.30098719,62.38185255
20.10853181,69.43020802,40.69942719
12.72189349,70.71005917,18.19526627
39.8612182,74.17116423,78.56592136
32.41444867,54.56273764,61.59695817
20.17756255,77.23970944,47.53833737
24.19774501,47.70164788,45.56230124
39.18824353,72.87147189,71.40191276
35.6776898,71.58826269,67.16348393
31.20461341,29.36779154,55.38231525
37.11252654,68.45010616,83.73673036
21.63382594,14.18992885,48.05692392
9.537572254,54.76878613,66.61849711
69.35096154,67.06730769,91.46634615
3.361898484,80.94924192,72.05009888
6.01985933,6.392221763,47.64170459
